reward_game,done_penalty,agent,piece_penalty,reward_experience_bonus,segments,rewards_sum,is_done_success,discount_reward,done_bonus,experience_bonus,counter_done_interations,counter_done_max_changes,counter_changes,entropy,counter_done,historical,representation,changes_penalty,bonus_factor,entropy_map,reward,discount_rewards
13.0,,,0,8.944550931391902,[246 123 287 203 129 151  68 104],6.544660805685808,True,,50.0,1.0467999999999997,0,739,21,3.0,183,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([123], dtype=int64), array([203], dtype=int64), array([168], dtype=int64), array([115], dtype=int64), array([177], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([156], dtype=int64), array([110], dtype=int64), array([189], dtype=int64), array([237], dtype=int64), array([163], dtype=int64), array([246], dtype=int64), array([151], dtype=int64), array([68], dtype=int64), array([104], dtype=int64), array([246], dtype=int64), array([123], dtype=int64), array([287], dtype=int64), array([203], dtype=int64), array([129], dtype=int64)]}",narrow-puzzle,,1.0,1.206638148598446,8.544660805685808,6.8025340219595805
9.0,,,0,8.94625986355304,[163 203  88 104 213 278 151  36],7.444660805685809,True,,50.0,1.047,0,744,12,3.0,184,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([168], dtype=int64), array([233], dtype=int64), array([163], dtype=int64), array([213], dtype=int64), array([278], dtype=int64), array([151], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([203], dtype=int64), array([88], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.3228756555322954,1.1855779834819753,8.544660805685808,7.557950136823856
12.0,,,0,8.947968795714178,[129 203 268 104 107 231  68 151],7.144660805685808,True,,50.0,1.0472,0,746,15,3.0,185,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([69], dtype=int64), array([125], dtype=int64), array([89], dtype=int64), array([278], dtype=int64), array([47], dtype=int64), array([41], dtype=int64), array([151], dtype=int64), array([129], dtype=int64), array([203], dtype=int64), array([268], dtype=int64), array([104], dtype=int64), array([107], dtype=int64), array([231], dtype=int64), array([68], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.1885668461756327,8.544660805685808,7.301135638445869
9.0,,,0,8.949677727875315,[129 257 163 155 278  88 104 203],6.644660805685808,True,,50.0,1.0473999999999999,0,748,19,3.0,186,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([104], dtype=int64), array([104], dtype=int64), array([47], dtype=int64), array([246], dtype=int64), array([203], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([86], dtype=int64), array([168], dtype=int64), array([282], dtype=int64), array([52], dtype=int64), array([104], dtype=int64), array([278], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([129], dtype=int64), array([257], dtype=int64), array([163], dtype=int64), array([155], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.168323182943742,8.544660805685808,6.884270386639668
6.0,,,0,1.0475999999999999,[163  36 129 246 129  85 213 156],0.10000000000000009,True,,10.0,1.0475999999999999,0,750,10,2.75,187,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([177], dtype=int64), array([68], dtype=int64), array([129], dtype=int64), array([246], dtype=int64), array([129], dtype=int64), array([85], dtype=int64), array([213], dtype=int64), array([156], dtype=int64), array([163], dtype=int64), array([36], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.1659764771755887,1.0,0.5179717490315061
0.0,,,0,8.953095592197588,[203 164  88 104  86  41 122  36],7.844660805685808,True,,50.0,1.0477999999999998,0,756,8,3.0,188,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([203], dtype=int64), array([164], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([86], dtype=int64), array([41], dtype=int64), array([122], dtype=int64), array([36], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1757811513871868,8.544660805685808,7.908417965922883
6.0,,,0,1.0479999999999998,[163  57 125 164 226 213 164 104],-0.30000000000000004,True,,10.0,1.0479999999999998,0,760,14,2.75,189,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([213], dtype=int64), array([68], dtype=int64), array([164], dtype=int64), array([287], dtype=int64), array([169], dtype=int64), array([226], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([57], dtype=int64), array([125], dtype=int64), array([164], dtype=int64), array([226], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1342219161246458,1.0,0.31282899672313297
3.0,,,0,8.956513456519863,[ 36 281  65 137 168 164  57 163],6.7446608056858075,True,,50.0,1.0481999999999998,0,760,18,3.0,190,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([163], dtype=int64), array([3], dtype=int64), array([177], dtype=int64), array([257], dtype=int64), array([257], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([163], dtype=int64), array([57], dtype=int64), array([15], dtype=int64), array([104], dtype=int64), array([137], dtype=int64), array([168], dtype=int64), array([164], dtype=int64), array([57], dtype=int64), array([163], dtype=int64), array([36], dtype=int64), array([281], dtype=int64), array([65], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.167185597131461,8.544660805685808,6.966546886076954
3.0,,,0,8.958222388681,[151 104 203 163 174 213  88 168],6.844660805685808,True,,50.0,1.0483999999999998,0,773,18,3.0,191,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([163], dtype=int64), array([213], dtype=int64), array([47], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([109], dtype=int64), array([129], dtype=int64), array([125], dtype=int64), array([65], dtype=int64), array([203], dtype=int64), array([163], dtype=int64), array([174], dtype=int64), array([213], dtype=int64), array([88], dtype=int64), array([168], dtype=int64), array([151], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.1774408436239296,8.544660805685808,7.049367566205181
12.0,,,0,8.959931320842136,[287 203  57 163  65 164 151 104],6.944660805685808,True,,50.0,1.0485999999999998,0,773,17,3.0,192,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([145], dtype=int64), array([177], dtype=int64), array([282], dtype=int64), array([246], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([203], dtype=int64), array([57], dtype=int64), array([163], dtype=int64), array([65], dtype=int64), array([164], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([287], dtype=int64)]}",narrow-puzzle,,1.1114378604524227,1.1801779891921615,8.544660805685808,7.132736505407453
0.0,,,0,8.961640253003273,[ 67 287 143 163 179 104 174 215],7.844660805685808,True,,50.0,1.0487999999999997,0,774,8,3.0,193,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([67], dtype=int64), array([287], dtype=int64), array([143], dtype=int64), array([163], dtype=int64), array([179], dtype=int64), array([104], dtype=int64), array([174], dtype=int64), array([215], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.2113783564743714,8.544660805685808,7.908417965922883
3.0,,,0,8.963349185164411,[237  65 129 104 167 163 282 213],7.744660805685808,True,,50.0,1.0489999999999997,0,775,9,3.0,194,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([288], dtype=int64), array([65], dtype=int64), array([129], dtype=int64), array([104], dtype=int64), array([167], dtype=int64), array([163], dtype=int64), array([282], dtype=int64), array([213], dtype=int64), array([237], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1912391860831486,8.544660805685808,7.81992567731056
6.0,,,0,8.96505811732555,[144  57 151 163 177 203 168 104],6.844660805685808,True,,50.0,1.0492,0,775,18,3.0,195,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([90], dtype=int64), array([123], dtype=int64), array([88], dtype=int64), array([152], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([109], dtype=int64), array([164], dtype=int64), array([287], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([203], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([144], dtype=int64), array([57], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.2013767431243152,8.544660805685808,7.049367566205181
0.0,,,0,8.966767049486686,[ 19 104  85 151  36 163 213 129],7.844660805685808,True,,50.0,1.0493999999999999,0,775,8,3.0,196,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([19], dtype=int64), array([104], dtype=int64), array([85], dtype=int64), array([151], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([213], dtype=int64), array([129], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1987528375092953,8.544660805685808,7.908417965922883
3.0,,,0,1.0495999999999999,[ 41 104  88  68  47 129 246  47],-0.5000000000000002,True,,10.0,1.0495999999999999,0,781,16,2.75,197,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([177], dtype=int64), array([287], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([151], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([88], dtype=int64), array([68], dtype=int64), array([47], dtype=int64), array([129], dtype=int64), array([246], dtype=int64), array([47], dtype=int64)]}",narrow-puzzle,,1.1456439237389602,1.172067619675994,1.0,0.21227823722729977
3.0,,,0,8.97018491380896,[287  36  88  68 104 160 125 278],7.644660805685808,True,,50.0,1.0497999999999998,0,787,10,3.0,198,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([47], dtype=int64), array([86], dtype=int64), array([88], dtype=int64), array([68], dtype=int64), array([104], dtype=int64), array([160], dtype=int64), array([125], dtype=int64), array([278], dtype=int64), array([287], dtype=int64), array([36], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.1934192661162766,8.544660805685808,7.732019859052291
6.0,,,0,8.971893845970097,[203 213 226 116 151 104 129 163],7.844660805685808,True,,50.0,1.0499999999999998,0,798,8,3.0,199,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([203], dtype=int64), array([213], dtype=int64), array([226], dtype=int64), array([116], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1527947288765719,8.544660805685808,7.908417965922883
3.0,,,0,1.0501999999999998,[278 129 123 104 123  36 163 177],-0.9000000000000006,True,,10.0,1.0501999999999998,0,799,20,2.75,200,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([278], dtype=int64), array([203], dtype=int64), array([164], dtype=int64), array([14], dtype=int64), array([195], dtype=int64), array([203], dtype=int64), array([41], dtype=int64), array([191], dtype=int64), array([246], dtype=int64), array([125], dtype=int64), array([74], dtype=int64), array([195], dtype=int64), array([123], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([278], dtype=int64), array([129], dtype=int64), array([123], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.193793455940617,1.0,0.015118432152302103
6.0,,,0,8.97531171029237,[287 163 282 104 164  55 298  57],6.844660805685808,True,,50.0,1.0503999999999998,0,800,18,3.0,201,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([32], dtype=int64), array([271], dtype=int64), array([57], dtype=int64), array([163], dtype=int64), array([167], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([109], dtype=int64), array([168], dtype=int64), array([31], dtype=int64), array([282], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([55], dtype=int64), array([298], dtype=int64), array([57], dtype=int64), array([287], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.1801779891921615,8.544660805685808,7.049367566205181
3.0,,,0,8.977020642453509,[ 85  68 109 203 239  30 155 129],7.244660805685808,True,,50.0,1.0505999999999998,0,811,14,3.0,202,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([203], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([166], dtype=int64), array([104], dtype=int64), array([155], dtype=int64), array([129], dtype=int64), array([85], dtype=int64), array([68], dtype=int64), array([109], dtype=int64), array([203], dtype=int64), array([239], dtype=int64), array([30], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1548269670042,8.544660805685808,7.386174153751964
