counter_done,agent,counter_done_max_changes,reward_game,representation,done_penalty,counter_changes,reward_experience_bonus,entropy,reward,changes_penalty,piece_penalty,discount_reward,done_bonus,is_done_success,segments,discount_rewards,rewards_sum,experience_bonus,historical,bonus_factor,counter_done_interations,entropy_map
64,,0,0.0,narrow-puzzle,,6,2.63934,1.4591479170272446,2.58,,0,,0.0,True,[17 17 39 17 29 29],2.269662008923667,2.08,1.023,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9984053761264435
65,,0,0.0,narrow-puzzle,,6,2.639856,1.9182958340544893,2.58,,0,,0.0,True,[16 29 16 29 18 17],2.269662008923667,2.08,1.0231999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9668100575025925
66,,0,0.0,narrow-puzzle,,6,2.6403719999999997,1.2516291673878228,2.58,,0,,0.0,True,[29 17 29 29 29 16],2.269662008923667,2.08,1.0233999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
67,,0,0.0,narrow-puzzle,,6,2.6408880000000003,2.2516291673878226,2.58,,0,,10.0,True,[17 39 16 16 18 29],2.269662008923667,2.08,1.0236,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9681342646326772
68,,0,0.0,narrow-puzzle,,6,2.641404,1.2516291673878228,2.58,,0,,0.0,True,[18 29 39 29 29 29],2.269662008923667,2.08,1.0238,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9072395311383639
69,,0,0.0,narrow-puzzle,,6,2.6419200000000003,1.9182958340544893,2.58,,0,,0.0,True,[16 29 29 39 17 16],2.269662008923667,2.08,1.024,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.95977380852999
70,,0,0.0,narrow-puzzle,,6,2.642436,1.4591479170272448,2.58,,0,,0.0,True,[16 29 29 16 29 24],2.269662008923667,2.08,1.0242,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([24], dtype=int64)]}",3.188521078284832,0,0.9117517586347538
71,,0,0.0,narrow-puzzle,,6,2.642952,1.4591479170272448,2.58,,0,,0.0,True,[16 29 29 16 18 16],2.269662008923667,2.08,1.0244,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.930586129131993
72,,0,0.0,narrow-puzzle,,6,2.643468,1.9182958340544896,2.58,,0,,0.0,True,[17 39 16 17 29 29],2.269662008923667,2.08,1.0246,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
73,,0,0.0,narrow-puzzle,,6,2.643984,1.7924812503605778,2.58,,0,,0.0,True,[16 29 29 18 29 39],2.269662008923667,2.08,1.0248,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9161442454222585
74,,0,0.0,narrow-puzzle,,6,2.6445,1.9182958340544893,2.58,,0,,0.0,True,[17 39 29 17 16 29],2.269662008923667,2.08,1.025,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
75,,0,0.0,narrow-puzzle,,6,2.6450159999999996,1.2516291673878228,2.58,,0,,0.0,True,[29 29 17 29 29 10],2.269662008923667,2.08,1.0252,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([10], dtype=int64)]}",3.188521078284832,0,0.956764490628274
76,,0,0.0,narrow-puzzle,,6,2.6455319999999998,1.9182958340544893,2.58,,0,,0.0,True,[17 16 18 17 29 18],2.269662008923667,2.08,1.0253999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.993614428200075
77,,0,0.0,narrow-puzzle,,6,2.6460479999999995,0.6500224216483541,2.58,,0,,0.0,True,[16 29 29 29 29 29],2.269662008923667,2.08,1.0255999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9002448724102411
78,,0,0.0,narrow-puzzle,,6,2.646564,1.4591479170272448,2.58,,0,,0.0,True,[29 17 17 29 17 16],2.269662008923667,2.08,1.0258,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9991567090571561
79,,0,0.0,narrow-puzzle,,6,2.6470800000000003,1.4591479170272448,2.58,,0,,0.0,True,[17 17 29 18 29 29],2.269662008923667,2.08,1.026,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
80,,0,0.0,narrow-puzzle,,6,2.647596,1.7924812503605778,2.58,,0,,0.0,True,[17 17 24 39 17  1],2.269662008923667,2.08,1.0262,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([1], dtype=int64)]}",3.188521078284832,0,0.9996706285970819
81,,0,0.0,narrow-puzzle,,6,2.648112,1.4591479170272448,2.58,,0,,0.0,True,[29 17 18 17 29 29],2.269662008923667,2.08,1.0264,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
82,,0,0.0,narrow-puzzle,,6,2.648628,1.4591479170272448,2.58,,0,,0.0,True,[16 16 29 29 18 29],2.269662008923667,2.08,1.0266,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.922510181448798
83,,0,0.0,narrow-puzzle,,6,2.6491439999999997,1.9182958340544893,2.58,,0,,0.0,True,[29 17 18 17 16 29],2.269662008923667,2.08,1.0268,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9896469097488854
84,,0,0.0,narrow-puzzle,,6,2.64966,1.584962500721156,2.58,,0,,0.0,True,[17 29 29 16 16 17],2.269662008923667,2.08,1.027,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9881108365218301
85,,0,0.0,narrow-puzzle,,6,2.6501759999999996,1.2516291673878228,2.58,,0,,0.0,True,[ 9 29 29 29 29 10],2.269662008923667,2.08,1.0272,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([9], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([10], dtype=int64)]}",3.188521078284832,0,0.932532142581286
86,,0,0.0,narrow-puzzle,,6,2.650692,1.9182958340544896,2.58,,0,,0.0,True,[29 29 17 16 18 18],2.269662008923667,2.08,1.0273999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9694309156463241
87,,0,0.0,narrow-puzzle,,6,2.6512079999999996,1.4591479170272448,2.58,,0,,0.0,True,[16 17 17 29 17 16],2.269662008923667,2.08,1.0275999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9997892080780693
88,,0,0.0,narrow-puzzle,,6,2.651724,1.7924812503605778,2.58,,0,,0.0,True,[29 16 17 39 17 17],2.269662008923667,2.08,1.0278,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9993543848687498
89,,0,0.0,narrow-puzzle,,6,2.65224,1.2516291673878228,2.58,,0,,0.0,True,[18 17 17 17 17 16],2.269662008923667,2.08,1.028,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9923985003332222
90,,0,0.0,narrow-puzzle,,6,2.652756,1.2516291673878228,2.58,,0,,0.0,True,[18 29 29 17 29 29],2.269662008923667,2.08,1.0282,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9552178476322735
91,,0,0.0,narrow-puzzle,,6,2.653272,0.6500224216483541,2.58,,0,,0.0,True,[17 29 29 29 29 29],2.269662008923667,2.08,1.0284,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9453461763331195
92,,0,0.0,narrow-puzzle,,6,2.653788,1.4591479170272448,2.58,,0,,0.0,True,[29 17 17 39 29 29],2.269662008923667,2.08,1.0286,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9818890814641623
93,,0,0.0,narrow-puzzle,,6,2.6543039999999998,1.7924812503605778,2.58,,0,,0.0,True,[16 16 16 18 39 29],2.269662008923667,2.08,1.0288,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.932532142581286
94,,0,0.0,narrow-puzzle,,6,2.65482,1.4591479170272448,2.58,,0,,0.0,True,[17 29 17 24 29 17],2.269662008923667,2.08,1.029,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9984053761264435
95,,0,0.0,narrow-puzzle,,6,2.6553359999999997,1.7924812503605778,2.58,,0,,0.0,True,[29 29 29 16 18 39],2.269662008923667,2.08,1.0292,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9161442454222585
96,,0,0.0,narrow-puzzle,,6,2.655852,1.9182958340544893,2.58,,0,,0.0,True,[17 10 29 16 17 29],2.269662008923667,2.08,1.0293999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([10], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.990374836448575
97,,0,0.0,narrow-puzzle,,6,2.6563679999999996,2.251629167387823,2.58,,0,,10.0,True,[18 14 17 29 29 10],2.269662008923667,2.08,1.0295999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([14], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([10], dtype=int64)]}",3.188521078284832,0,0.9777400283311706
98,,0,0.0,narrow-puzzle,,6,2.656884,1.9182958340544893,2.58,,0,,0.0,True,[17 16 29 16 17 18],2.269662008923667,2.08,1.0297999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9923985003332222
99,,0,0.0,narrow-puzzle,,6,2.6574,1.584962500721156,2.58,,0,,0.0,True,[18 17 17 18 29 29],2.269662008923667,2.08,1.03,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9910760598382222
100,,0,0.0,narrow-puzzle,,6,2.657916,1.4591479170272446,2.58,,0,,0.0,True,[17 29 29 16 16 29],2.269662008923667,2.08,1.0302,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
101,,0,0.0,narrow-puzzle,,6,2.658432,1.2516291673878228,2.58,,0,,0.0,True,[18 29 29 29 16 29],2.269662008923667,2.08,1.0304,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9139629195428369
102,,0,0.0,narrow-puzzle,,6,2.658948,1.9182958340544896,2.58,,0,,0.0,True,[29 18 17 39 29 39],2.269662008923667,2.08,1.0306,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
103,,0,0.0,narrow-puzzle,,6,2.659464,1.7924812503605778,2.58,,0,,0.0,True,[16 17 17 39 17 29],2.269662008923667,2.08,1.0308,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9993543848687498
104,,0,0.0,narrow-puzzle,,6,2.65998,2.2516291673878226,2.58,,0,,10.0,True,[17 16 17 18 29 39],2.269662008923667,2.08,1.031,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.990374836448575
105,,0,0.0,narrow-puzzle,,6,2.6604959999999997,1.7924812503605778,2.58,,0,,0.0,True,[16 17 17 39 29 17],2.269662008923667,2.08,1.0312,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9993543848687498
106,,0,0.0,narrow-puzzle,,6,2.661012,1.2516291673878228,2.58,,0,,0.0,True,[18 29 17 29 29 29],2.269662008923667,2.08,1.0313999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9552178476322735
107,,0,0.0,narrow-puzzle,,6,2.6615279999999997,1.4591479170272448,2.58,,0,,0.0,True,[16 17 17 29 29 29],2.269662008923667,2.08,1.0315999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.984716982408986
108,,0,0.0,narrow-puzzle,,6,2.6620439999999994,1.4591479170272446,2.58,,0,,0.0,True,[16 17 29 16 29 16],2.269662008923667,2.08,1.0317999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9640787648082292
109,,0,0.0,narrow-puzzle,,6,2.66256,1.9182958340544893,2.58,,0,,0.0,True,[29 16 17 29 18 17],2.269662008923667,2.08,1.032,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9896469097488854
110,,0,0.0,narrow-puzzle,,6,2.663076,0.6500224216483541,2.58,,0,,0.0,True,[17 17 18 17 17 17],2.269662008923667,2.08,1.0322,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9719417519338609
111,,0,0.0,narrow-puzzle,,6,2.663592,2.2516291673878226,2.58,,0,,10.0,True,[39 17 17 29 16 18],2.269662008923667,2.08,1.0324,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([39], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.990374836448575
112,,0,0.0,narrow-puzzle,,6,2.664108,0.9182958340544896,2.58,,0,,0.0,True,[29 29 17 29 17 29],2.269662008923667,2.08,1.0326,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.980892449782821
113,,0,0.0,narrow-puzzle,,6,2.664624,1.4591479170272448,2.58,,0,,0.0,True,[29 16 29 17 17 17],2.269662008923667,2.08,1.0328,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9991567090571561
114,,0,0.0,narrow-puzzle,,6,2.66514,1.2516291673878228,2.58,,0,,0.0,True,[17 16 17 29 17 17],2.269662008923667,2.08,1.033,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9957274520849256
115,,0,0.0,narrow-puzzle,,6,2.665656,1.9182958340544893,2.58,,0,,0.0,True,[29 35 16 16 29 18],2.269662008923667,2.08,1.0332,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([35], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9344491365829437
